method,curve_key,accuracy,correct,n,avg_flops_tflops,pct_lrm_flops,distance_to_ba80_tflops,distance_to_ba80_pct_lrm,regen_ratio,threshold,checkpoint,checkpoint_file,checkpoint_dir,checkpoint_kind,lambda,seed,epoch
TRIM-Rubric,ppo_rubric,61.0,122,200,258.096093,57.88457391395935,98.6083974,22.11542608604065,0.4252854264607119,0.75335,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,40
TRIM-Rubric,ppo_rubric,61.0,122,200,258.096093,57.88457391395935,98.6083974,22.11542608604065,0.4252854264607119,0.75335,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,final,0.0,1,
TRIM-Rubric,ppo_rubric,61.0,122,200,257.765553,57.81044196240934,98.93893739999999,22.189558037590658,0.4180658159838818,0.603,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,62.5,125,200,257.296693,57.70528825392102,99.40779739999999,22.29471174607898,0.3876762928139691,0.67185,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-Rubric,ppo_rubric,61.5,123,200,256.020733,57.41912196572674,100.68375739999999,22.580878034273262,0.417897918065816,0.7362,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,best,0.0,1,
TRIM-Rubric,ppo_rubric,61.5,123,200,255.689913,57.344927217097904,101.01457740000001,22.655072782902096,0.4118535930154466,0.60335,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,61.5,123,200,255.574413,57.31902342208362,101.1300774,22.680976577916383,0.40278710543989255,0.6432,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-Rubric,ppo_rubric,61.0,122,200,255.097713,57.212111395388256,101.6067774,22.787888604611744,0.41571524513096036,0.7537,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,40
TRIM-Rubric,ppo_rubric,61.0,122,200,255.097713,57.212111395388256,101.6067774,22.787888604611744,0.41571524513096036,0.7537,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,final,0.0,1,
TRIM-Rubric,ppo_rubric,61.5,123,200,253.841213,56.93030950417215,102.86327739999999,23.06969049582785,0.4056413700470114,0.6037,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,62.5,125,200,253.799073,56.92085854380935,102.9054174,23.079141456190648,0.3782740094022834,0.6722,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-Rubric,ppo_rubric,61.5,123,200,253.020253,56.74618846906447,103.6842374,23.25381153093553,0.4021155137676293,0.60405,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,61.5,123,200,252.389973,56.60483224463496,104.3145174,23.395167755365037,0.4091672263263936,0.73655,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,best,0.0,1,
TRIM-Rubric,ppo_rubric,62.5,125,200,251.663373,56.44187382509048,105.04111739999999,23.558126174909518,0.39691067830758897,0.6044,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,61.5,123,200,251.054373,56.30529017865148,105.6501174,23.694709821348518,0.4021155137676293,0.71485,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,10
TRIM-Rubric,ppo_rubric,62.0,124,200,250.974573,56.287393011187056,105.7299174,23.712606988812944,0.39657488247145734,0.64355,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-Rubric,ppo_rubric,62.0,124,200,250.273173,56.13008632873662,106.43131739999998,23.869913671263383,0.39170584284754867,0.60475,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,61.5,123,200,249.781913,56.01990885394248,106.9225774,23.980091146057518,0.4006044325050369,0.7369,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,best,0.0,1,
TRIM-Rubric,ppo_rubric,61.5,123,200,249.433033,55.9416636937296,107.2714574,24.058336306270398,0.40715245130960376,0.75405,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,40
TRIM-Rubric,ppo_rubric,61.5,123,200,249.433033,55.9416636937296,107.2714574,24.058336306270398,0.40715245130960376,0.75405,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,final,0.0,1,
TRIM-Rubric,ppo_rubric,62.0,124,200,248.794633,55.79848635401423,107.90985739999999,24.20151364598577,0.3865010073875084,0.6051,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,61.5,123,200,247.625213,55.53621435431193,109.0792774,24.46378564568807,0.3903626595030222,0.7152,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,10
TRIM-Rubric,ppo_rubric,53.5,107,200,247.418853,55.48993290721972,109.28563739999998,24.510067092780282,0.5898253861652115,0.703,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0020.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0020.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,20
TRIM-Rubric,ppo_rubric,62.0,124,200,247.312173,55.46600722018834,109.3923174,24.533992779811662,0.3817998656816656,0.60545,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,62.0,124,200,247.009073,55.39802938236294,109.6954174,24.601970617637058,0.39137004701141703,0.6439,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-Rubric,ppo_rubric,61.0,122,200,247.001513,55.39633386123474,109.70297740000001,24.603666138765263,0.39120214909335127,0.73725,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,best,0.0,1,
TRIM-Rubric,ppo_rubric,61.5,123,200,245.668433,55.09735696896065,111.0360574,24.902643031039347,0.3972464741437206,0.7544,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,40
TRIM-Rubric,ppo_rubric,61.5,123,200,245.668433,55.09735696896065,111.0360574,24.902643031039347,0.3972464741437206,0.7544,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,final,0.0,1,
TRIM-Rubric,ppo_rubric,61.5,123,200,245.361553,55.028531370571166,111.34293740000001,24.971468629428834,0.38415043653458697,0.64425,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-Rubric,ppo_rubric,62.0,124,200,245.090793,54.96780659534978,111.6136974,25.032193404650222,0.37558764271323036,0.6058,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,62.0,124,200,244.469893,54.82855407306081,112.23459739999998,25.171445926939192,0.3824714573539288,0.71555,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,10
TRIM-Rubric,ppo_rubric,61.5,123,200,244.317993,54.79448665779959,112.3864974,25.205513342200412,0.38415043653458697,0.7376,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,best,0.0,1,
TRIM-Rubric,ppo_rubric,61.5,123,200,243.727473,54.66204761856287,112.9770174,25.337952381437127,0.37877770315648085,0.6446,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-Rubric,ppo_rubric,62.0,124,200,243.103633,54.52213572694626,113.6008574,25.47786427305374,0.37021490933512424,0.60615,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,62.0,124,200,242.317393,54.345801529612594,114.38709739999999,25.654198470387406,0.3750839489590329,0.7159,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,10
TRIM-Rubric,ppo_rubric,62.0,124,200,241.302673,54.118224915959736,115.4018174,25.881775084040264,0.37038280725319006,0.64495,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-Rubric,ppo_rubric,61.5,123,200,240.759473,53.99639858304403,115.94501739999998,26.003601416955973,0.3682001343183344,0.71625,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,10
TRIM-Rubric,ppo_rubric,61.5,123,200,238.937653,53.587809389685226,117.76683739999999,26.412190610314774,0.3769308260577569,0.73795,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,best,0.0,1,
TRIM-Rubric,ppo_rubric,61.5,123,200,238.700773,53.53468306100135,118.0037174,26.465316938998647,0.3875083948959033,0.75475,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,40
TRIM-Rubric,ppo_rubric,61.5,123,200,238.700773,53.53468306100135,118.0037174,26.465316938998647,0.3875083948959033,0.75475,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,final,0.0,1,
TRIM-Rubric,ppo_rubric,62.0,124,200,238.684253,53.53097803335083,118.02023739999998,26.469021966649173,0.3638347884486232,0.6453,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-Rubric,ppo_rubric,62.0,124,200,237.999793,53.37747057416915,118.70469739999999,26.622529425830848,0.3593015446608462,0.7166,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,10
TRIM-Rubric,ppo_rubric,62.0,124,200,236.748613,53.09686182745066,119.95587739999999,26.90313817254934,0.36584956346541303,0.6065,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,53.0,106,200,235.754893,52.87399499470949,120.94959739999999,27.12600500529051,0.5671591672263264,0.70335,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0020.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0020.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,20
TRIM-Rubric,ppo_rubric,61.5,123,200,235.693573,52.86024243444736,121.01091740000001,27.139757565552642,0.36920752182672933,0.7383,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,best,0.0,1,
TRIM-Rubric,ppo_rubric,63.5,127,200,235.524593,52.82234439737796,121.17989739999999,27.17765560262204,0.37139019476158497,0.67255,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-Rubric,ppo_rubric,62.5,125,200,235.521233,52.821590832432086,121.1832574,27.178409167567914,0.3552719946272666,0.64565,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-Rubric,ppo_rubric,62.0,124,200,234.877653,52.6772517467585,121.82683739999999,27.3227482532415,0.36098052384150436,0.60685,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,61.0,122,200,234.258433,52.538376006942464,122.4460574,27.461623993057536,0.375923438549362,0.7551,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,40
TRIM-Rubric,ppo_rubric,61.0,122,200,234.258433,52.538376006942464,122.4460574,27.461623993057536,0.375923438549362,0.7551,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,final,0.0,1,
TRIM-Rubric,ppo_rubric,62.5,125,200,233.845713,52.44581311275805,122.85877740000001,27.554186887241947,0.3629952988582942,0.73865,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,best,0.0,1,
TRIM-Rubric,ppo_rubric,62.0,124,200,233.529033,52.374789616609775,123.1754574,27.625210383390225,0.35157824042981867,0.71695,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,10
TRIM-Rubric,ppo_rubric,63.5,127,200,233.479893,52.363768729276416,123.2245974,27.636231270723584,0.3645063801208865,0.6729,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-Rubric,ppo_rubric,62.0,124,200,233.112533,52.28137896186126,123.59195739999998,27.718621038138743,0.35577568838146406,0.6072,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,62.0,124,200,232.050633,52.0432210404268,124.65385739999999,27.9567789595732,0.3519140362659503,0.60755,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,62.5,125,200,231.188093,51.849774639114,125.51639739999999,28.150225360885997,0.35560779046339824,0.739,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/best.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,best,0.0,1,
TRIM-Rubric,ppo_rubric,61.0,122,200,231.156593,51.84270996774646,125.54789740000001,28.15729003225354,0.34486232370718606,0.7173,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,10
TRIM-Rubric,ppo_rubric,60.5,121,200,230.436573,51.68122727955432,126.26791739999999,28.31877272044568,0.36517797179314976,0.75545,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,40
TRIM-Rubric,ppo_rubric,60.5,121,200,230.436573,51.68122727955432,126.26791739999999,28.31877272044568,0.36517797179314976,0.75545,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,final,0.0,1,
TRIM-Rubric,ppo_rubric,62.5,125,200,230.390233,51.67083436300919,126.3142574,28.32916563699081,0.3475486903962391,0.646,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-Rubric,ppo_rubric,62.0,124,200,229.469313,51.464294770761875,127.2351774,28.535705229238125,0.34486232370718606,0.6079,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,62.0,124,200,228.819013,51.31844855519655,127.88547739999998,28.681551444803453,0.3426796507723304,0.64635,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-Rubric,ppo_rubric,53.0,106,200,228.256913,51.192383419460306,128.4475774,28.807616580539694,0.5490261920752183,0.7037,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0020.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0020.pt,trim_rubric_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,20
TRIM-Rubric,ppo_rubric,62.0,124,200,227.904533,51.11335329576215,128.7999574,28.886646704237847,0.33948959032907994,0.60825,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1/epoch_0010.pt,trim_rubric_omnimath13_to34_point_search_lam1e-4_rub0.3_seed1,epoch,0.0001,1,10
TRIM-Rubric,ppo_rubric,62.0,124,200,226.118553,50.712802128492626,130.5859374,29.287197871507374,0.3362995298858294,0.6467,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
